a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
-0.13,0.17,-1.21,-5.19,-32.5,-26.06,-12.5,-2.0,-6.25,0.17,-0.41,9.79,99104.59,24.28,2024-11-19 17:06:11
-0.2,-0.02,-0.73,-5.19,-32.5,-26.06,-17.62,0.56,-4.56,0.17,-0.49,9.79,99104.16,24.28,2024-11-19 17:06:12
-0.16,-0.21,-0.8,-5.19,-32.19,-24.87,-19.56,2.56,-3.87,0.16,-0.55,9.78,99104.16,24.28,2024-11-19 17:06:12
-0.14,-0.21,-0.52,-5.19,-32.19,-24.87,-22.56,6.81,-4.0,0.14,-0.66,9.78,99104.27,24.28,2024-11-19 17:06:12
-0.11,-0.47,0.62,-5.19,-31.5,-26.5,-23.5,7.75,-3.81,0.09,-0.81,9.77,99104.29,24.28,2024-11-19 17:06:12
0.06,-0.31,1.41,-5.19,-30.37,-26.19,-18.44,4.06,-3.31,0.08,-0.88,9.76,99104.29,24.27,2024-11-19 17:06:12
0.05,-0.02,1.14,-5.19,-30.37,-26.19,-13.5,2.5,-3.06,0.06,-0.95,9.75,99104.42,24.27,2024-11-19 17:06:12
-0.1,0.04,0.89,-3.75,-29.87,-27.75,-11.5,5.31,-3.94,0.04,-1.01,9.75,99104.78,24.27,2024-11-19 17:06:12
-0.3,-0.5,0.94,-3.75,-29.87,-27.75,-7.5,7.94,-5.12,0.02,-1.04,9.75,99104.78,24.27,2024-11-19 17:06:12
-0.32,-1.24,1.39,-4.06,-29.87,-27.5,1.75,9.81,-8.56,-0.01,-1.05,9.75,99105.3,24.27,2024-11-19 17:06:12
-0.19,-0.74,1.52,-4.06,-29.87,-27.5,9.31,7.25,-14.25,-0.05,-1.01,9.75,99105.4,24.28,2024-11-19 17:06:12
-0.22,-0.48,1.06,-4.75,-30.19,-28.19,7.81,4.94,-18.5,-0.06,-0.97,9.75,99105.4,24.28,2024-11-19 17:06:12
-0.6,-0.81,0.69,-4.75,-30.19,-28.19,4.44,4.5,-24.06,-0.07,-0.95,9.75,99105.51,24.28,2024-11-19 17:06:12
-1.06,-0.22,0.41,-3.25,-30.19,-27.87,10.38,2.31,-26.12,-0.08,-0.91,9.76,99105.1,24.28,2024-11-19 17:06:12
-1.05,0.62,-0.88,-3.25,-29.75,-27.37,7.94,1.44,-25.06,-0.07,-0.88,9.76,99105.1,24.28,2024-11-19 17:06:12
-0.47,0.3,-0.74,-3.25,-29.75,-27.37,0.62,1.81,-22.5,-0.07,-0.87,9.76,99104.84,24.28,2024-11-19 17:06:12
-0.22,-0.01,-0.09,-2.19,-30.5,-27.0,-1.94,-1.81,-21.87,-0.06,-0.87,9.76,99104.92,24.28,2024-11-19 17:06:12
-0.25,-0.28,-0.23,-2.19,-30.5,-27.0,0.0,-6.31,-22.56,-0.02,-0.88,9.76,99104.92,24.27,2024-11-19 17:06:12
-0.42,0.63,-0.34,-1.87,-30.37,-27.0,1.62,-8.63,-20.62,0.02,-0.87,9.76,99104.75,24.27,2024-11-19 17:06:12
-0.58,0.33,-1.85,-1.87,-30.37,-27.0,-2.87,-7.06,-17.87,0.06,-0.88,9.76,99104.07,24.27,2024-11-19 17:06:12
-0.5,-0.47,-1.68,-1.5,-30.75,-27.75,-4.25,-0.56,-15.38,0.07,-0.9,9.76,99104.07,24.27,2024-11-19 17:06:12
-0.47,-0.18,-1.18,-2.19,-30.75,-27.0,0.37,4.37,-14.94,0.06,-0.9,9.76,99104.59,24.27,2024-11-19 17:06:12
-0.73,-0.09,-0.73,-2.19,-30.75,-27.0,-3.19,4.12,-14.13,0.04,-0.91,9.76,99104.17,24.27,2024-11-19 17:06:12
-0.74,-0.09,-0.38,-2.56,-30.56,-27.0,-8.94,1.37,-12.38,0.04,-0.94,9.76,99104.17,24.27,2024-11-19 17:06:12
-0.56,-0.36,-0.6,-2.56,-30.56,-27.0,-9.38,1.44,-10.56,0.04,-0.99,9.75,99104.09,24.27,2024-11-19 17:06:12
-0.63,-0.53,-0.36,-0.75,-29.75,-27.37,-7.25,3.0,-10.13,0.03,-1.03,9.75,99103.4,24.27,2024-11-19 17:06:12
-0.69,0.03,-0.6,-0.75,-29.75,-27.37,-8.31,3.87,-8.75,0.02,-1.06,9.74,99103.4,24.27,2024-11-19 17:06:12
-0.58,-0.24,0.44,-2.19,-30.06,-27.37,-13.31,4.81,-4.69,0.0,-1.11,9.74,99103.64,24.27,2024-11-19 17:06:12
-0.45,-0.34,0.96,-2.19,-30.06,-27.37,-11.63,2.0,-1.44,0.0,-1.18,9.73,99103.16,24.27,2024-11-19 17:06:12
-0.29,-0.79,0.8,-2.19,-29.19,-26.19,-8.44,0.94,-0.69,-0.01,-1.21,9.73,99103.16,24.27,2024-11-19 17:06:12
-0.29,-0.57,2.23,-1.75,-28.75,-27.37,-1.06,2.81,-1.94,-0.02,-1.23,9.72,99102.98,24.27,2024-11-19 17:06:12
-0.53,-0.06,2.45,-1.75,-28.75,-27.37,6.56,-0.44,-1.37,-0.02,-1.19,9.73,99103.14,24.27,2024-11-19 17:06:12
-0.65,-0.61,2.94,-3.19,-28.69,-26.56,13.56,-6.44,3.06,0.0,-1.15,9.73,99103.14,24.27,2024-11-19 17:06:12
-0.61,-0.46,1.89,-3.19,-28.69,-26.56,24.0,-12.13,5.87,0.04,-1.05,9.75,99103.52,24.27,2024-11-19 17:06:12
-0.24,0.25,0.06,-4.0,-28.5,-26.56,24.94,-11.25,7.12,0.09,-0.92,9.76,99103.79,24.27,2024-11-19 17:06:12
0.13,-0.15,-0.79,-3.5,-29.75,-24.56,18.75,-5.5,6.87,0.13,-0.82,9.77,99103.79,24.27,2024-11-19 17:06:12
0.51,-0.75,-1.49,-3.5,-29.75,-24.56,11.75,-0.25,2.44,0.14,-0.75,9.77,99103.77,24.27,2024-11-19 17:06:13
0.32,-0.48,-0.73,-4.69,-30.56,-25.75,5.25,3.31,-3.94,0.12,-0.71,9.77,99103.03,24.27,2024-11-19 17:06:13
-0.36,0.05,-0.74,-4.69,-30.56,-25.75,0.88,3.37,-5.81,0.11,-0.7,9.78,99103.03,24.27,2024-11-19 17:06:13
-0.76,0.35,0.55,-5.0,-30.06,-26.69,-7.94,1.44,-4.5,0.1,-0.73,9.77,99103.65,24.27,2024-11-19 17:06:13
-0.48,0.21,1.23,-5.0,-30.06,-26.69,-6.44,-4.94,-1.56,0.12,-0.77,9.77,99103.11,24.27,2024-11-19 17:06:13
-0.23,0.18,0.19,-4.87,-30.75,-26.37,0.69,-9.94,-1.25,0.16,-0.77,9.77,99103.11,24.27,2024-11-19 17:06:13
0.14,-0.07,-1.08,-4.87,-30.75,-26.37,-0.19,-10.69,-1.37,0.21,-0.77,9.77,99102.62,24.27,2024-11-19 17:06:13
0.5,-0.62,-1.19,-6.06,-30.37,-26.75,-4.19,-8.06,-5.12,0.26,-0.79,9.77,99103.13,24.27,2024-11-19 17:06:13
0.25,-0.51,-0.99,-5.69,-30.0,-26.5,-1.94,-5.06,-9.19,0.28,-0.8,9.76,99103.13,24.26,2024-11-19 17:06:13
-0.46,0.21,-1.99,-5.69,-30.0,-26.5,-5.31,-0.31,-11.31,0.3,-0.82,9.76,99103.02,24.26,2024-11-19 17:06:13
-0.42,-0.16,-1.5,-6.75,-29.56,-27.0,-15.75,4.19,-7.69,0.28,-0.9,9.76,99103.32,24.26,2024-11-19 17:06:13
-0.28,-0.49,-0.53,-6.75,-29.56,-27.0,-13.5,5.31,-6.81,0.27,-0.95,9.75,99103.32,24.26,2024-11-19 17:06:13
-0.16,0.08,-1.4,-6.06,-28.06,-27.06,-12.44,3.25,-7.12,0.25,-1.0,9.75,99103.4,24.26,2024-11-19 17:06:13
-0.03,-0.31,-0.61,-6.75,-27.69,-28.37,-21.19,4.69,-5.87,0.23,-1.09,9.74,99103.09,24.26,2024-11-19 17:06:13
0.0,-0.48,0.96,-6.75,-27.69,-28.37,-20.19,5.12,-4.75,0.21,-1.2,9.72,99103.09,24.26,2024-11-19 17:06:13
0.09,-0.1,1.45,-5.19,-28.0,-27.69,-10.5,0.88,-3.5,0.2,-1.27,9.72,99103.33,24.26,2024-11-19 17:06:13
0.17,0.12,1.33,-5.19,-28.0,-27.69,-6.31,0.0,-2.31,0.2,-1.3,9.71,99103.57,24.26,2024-11-19 17:06:13
0.05,-0.43,2.78,-6.69,-25.75,-28.06,-2.69,0.44,-2.0,0.2,-1.32,9.71,99103.57,24.26,2024-11-19 17:06:13
-0.06,-0.68,2.72,-6.69,-25.75,-28.06,13.88,-1.06,-2.31,0.21,-1.25,9.72,99103.68,24.26,2024-11-19 17:06:13
-0.1,-0.76,1.92,-7.25,-27.5,-29.0,30.44,0.44,-4.94,0.22,-1.11,9.74,99103.41,24.26,2024-11-19 17:06:13
-0.1,0.04,2.04,-8.69,-26.69,-28.69,32.31,1.5,-6.81,0.22,-1.0,9.75,99103.41,24.25,2024-11-19 17:06:13
-0.33,-0.01,-0.52,-8.69,-26.69,-28.69,28.12,1.5,-8.13,0.21,-0.85,9.76,99103.0,24.25,2024-11-19 17:06:13
-0.41,-0.12,-1.22,-7.25,-27.75,-27.87,21.37,8.31,-8.88,0.19,-0.74,9.77,99102.84,24.26,2024-11-19 17:06:13
-0.31,-0.03,-1.08,-7.25,-27.75,-27.87,17.06,12.38,-10.75,0.15,-0.67,9.78,99102.84,24.26,2024-11-19 17:06:13
-0.36,0.01,-0.49,-6.56,-28.06,-28.25,6.44,12.56,-15.0,0.07,-0.62,9.78,99102.6,24.26,2024-11-19 17:06:13
-0.7,-0.07,0.64,-6.56,-28.06,-28.25,-1.37,7.62,-18.37,0.05,-0.62,9.78,99103.01,24.26,2024-11-19 17:06:13
-0.99,0.43,0.88,-6.87,-27.69,-28.19,-5.31,-1.69,-20.56,0.05,-0.64,9.78,99103.01,24.26,2024-11-19 17:06:13
-1.01,0.73,0.26,-6.75,-27.19,-27.69,-3.94,-11.25,-17.69,0.09,-0.66,9.78,99102.83,24.26,2024-11-19 17:06:13
-0.63,0.24,-1.99,-6.75,-27.19,-27.69,-0.81,-13.69,-12.19,0.17,-0.67,9.78,99102.3,24.26,2024-11-19 17:06:13
-0.52,0.05,-2.57,-6.06,-26.25,-28.25,-1.44,-8.56,-10.5,0.2,-0.67,9.78,99102.3,24.26,2024-11-19 17:06:13
-0.58,-0.23,-1.6,-6.06,-26.25,-28.25,-4.31,2.19,-9.56,0.21,-0.69,9.77,99102.02,24.26,2024-11-19 17:06:13
-0.74,0.2,-0.98,-5.69,-26.25,-27.25,-1.06,6.62,-8.75,0.18,-0.7,9.77,99101.53,24.26,2024-11-19 17:06:13
-0.78,0.34,-1.25,-5.69,-26.25,-27.25,-2.75,8.56,-6.62,0.15,-0.71,9.77,99101.53,24.26,2024-11-19 17:06:13
-0.85,0.0,-0.65,-6.25,-25.87,-28.75,-7.37,11.63,-4.44,0.1,-0.74,9.77,99101.55,24.26,2024-11-19 17:06:13
-0.67,-0.26,-0.9,-6.87,-25.06,-28.06,-6.0,9.13,-2.0,0.05,-0.77,9.77,99102.02,24.26,2024-11-19 17:06:13
-0.56,-0.2,-0.72,-6.87,-25.06,-28.06,-6.75,8.63,-0.69,0.01,-0.8,9.77,99102.02,24.26,2024-11-19 17:06:14
-0.63,0.1,0.42,-5.0,-24.56,-28.25,-10.56,6.75,0.75,-0.02,-0.85,9.76,99102.72,24.26,2024-11-19 17:06:14
-0.56,0.13,0.26,-5.0,-24.56,-28.25,-14.13,3.56,3.94,-0.04,-0.91,9.76,99102.97,24.26,2024-11-19 17:06:14
-0.6,-0.47,0.87,-4.5,-24.19,-27.19,-16.37,3.19,5.19,-0.05,-0.97,9.75,99102.97,24.26,2024-11-19 17:06:14
-0.56,-0.56,1.92,-4.5,-24.19,-27.19,-10.31,0.13,5.37,-0.06,-1.03,9.75,99102.91,24.26,2024-11-19 17:06:14
-0.51,-0.22,1.37,-4.75,-23.87,-28.0,-5.69,-2.87,4.56,-0.05,-1.06,9.74,99102.58,24.26,2024-11-19 17:06:14
-0.49,-0.46,2.17,-4.75,-23.87,-28.0,-5.62,-4.37,4.25,-0.05,-1.08,9.74,99102.58,24.26,2024-11-19 17:06:14
-0.07,-1.24,2.93,-4.37,-23.5,-29.56,6.87,-12.69,3.81,0.0,-1.07,9.74,99102.53,24.26,2024-11-19 17:06:14
-0.13,-0.7,1.41,-5.87,-22.0,-29.19,21.12,-16.81,-1.37,0.06,-0.99,9.75,99102.1,24.26,2024-11-19 17:06:14
-0.25,0.02,0.93,-5.87,-22.0,-29.19,22.06,-14.75,-5.0,0.14,-0.88,9.76,99102.1,24.26,2024-11-19 17:06:14
-0.61,0.37,0.15,-6.19,-23.06,-29.37,21.5,-12.44,-2.94,0.21,-0.77,9.77,99101.85,24.26,2024-11-19 17:06:14
0.08,-0.82,-1.44,-6.19,-23.06,-29.37,21.0,-5.69,-4.0,0.25,-0.66,9.78,99102.04,24.26,2024-11-19 17:06:14
0.45,-1.02,-1.87,-6.19,-23.87,-28.56,15.19,0.81,-8.63,0.26,-0.61,9.78,99102.04,24.26,2024-11-19 17:06:14
-0.3,0.34,-0.23,-6.19,-23.87,-28.56,2.87,4.44,-13.38,0.24,-0.57,9.78,99101.53,24.26,2024-11-19 17:06:14
-0.56,0.36,0.2,-6.5,-23.87,-29.37,-1.81,2.56,-9.69,0.23,-0.57,9.78,99101.73,24.26,2024-11-19 17:06:14
-0.58,-0.01,-0.1,-6.5,-23.87,-29.37,-1.81,3.12,-7.81,0.22,-0.58,9.78,99101.73,24.25,2024-11-19 17:06:14
-0.57,0.26,-0.43,-5.06,-23.87,-27.37,-3.81,3.12,-7.62,0.2,-0.6,9.78,99101.82,24.25,2024-11-19 17:06:14
-0.32,-0.14,-1.2,-5.75,-23.06,-28.06,-9.31,0.81,-8.0,0.2,-0.63,9.78,99101.91,24.25,2024-11-19 17:06:14
-0.12,-0.81,-1.15,-5.75,-23.06,-28.06,-10.75,-0.5,-9.06,0.2,-0.67,9.78,99101.91,24.25,2024-11-19 17:06:14
0.08,-0.65,-1.04,-4.56,-23.06,-27.69,-10.0,-0.25,-12.75,0.21,-0.72,9.77,99101.48,24.25,2024-11-19 17:06:14
0.0,-0.26,-0.93,-4.56,-23.06,-27.69,-12.13,3.62,-16.31,0.2,-0.77,9.77,99101.82,24.25,2024-11-19 17:06:14
-0.27,-0.42,-0.77,-4.56,-22.37,-29.06,-15.63,5.37,-16.56,0.19,-0.82,9.77,99101.82,24.25,2024-11-19 17:06:14
-0.21,-0.42,-0.6,-4.56,-22.37,-29.06,-13.19,5.94,-15.31,0.17,-0.89,9.76,99101.72,24.25,2024-11-19 17:06:14
-0.15,-0.24,-1.0,-3.06,-22.0,-28.69,-11.25,7.62,-15.13,0.14,-0.94,9.75,99102.16,24.26,2024-11-19 17:06:14
-0.08,-0.24,-0.5,-3.06,-22.0,-28.69,-12.88,8.94,-14.63,0.11,-0.99,9.75,99102.16,24.26,2024-11-19 17:06:14
0.08,-0.25,0.46,-3.37,-22.06,-29.56,-10.63,9.06,-12.75,0.08,-1.04,9.75,99102.04,24.26,2024-11-19 17:06:14
-0.05,0.28,0.92,-2.25,-20.69,-28.06,-9.69,5.75,-10.0,0.05,-1.09,9.74,99102.61,24.26,2024-11-19 17:06:14
0.05,-0.33,1.12,-2.25,-20.69,-28.06,-6.25,3.81,-7.25,0.03,-1.13,9.74,99102.61,24.26,2024-11-19 17:06:14
0.03,-0.3,1.6,-1.75,-21.75,-28.56,2.5,3.75,-6.37,0.02,-1.13,9.74,99102.77,24.26,2024-11-19 17:06:14
0.03,-0.39,1.57,-1.75,-21.75,-28.56,8.31,2.31,-6.31,0.01,-1.1,9.74,99102.86,24.26,2024-11-19 17:06:14
-0.08,-1.11,2.12,-1.0,-21.37,-30.19,13.06,2.25,-8.25,0.0,-1.06,9.74,99102.86,24.26,2024-11-19 17:06:14
-0.02,-0.85,2.34,-1.0,-21.37,-30.19,23.31,0.62,-12.44,0.0,-0.96,9.75,99103.14,24.26,2024-11-19 17:06:14
0.12,-0.24,0.6,-1.0,-22.19,-30.25,25.62,-0.31,-17.75,0.01,-0.79,9.77,99102.49,24.26,2024-11-19 17:06:14
-0.23,-0.49,-0.75,-1.0,-22.56,-29.5,17.62,2.5,-21.19,0.01,-0.73,9.77,99102.49,24.26,2024-11-19 17:06:14
-0.72,-0.08,-1.24,-1.0,-22.56,-29.5,14.19,10.19,-23.94,-0.01,-0.66,9.78,99102.41,24.26,2024-11-19 17:06:14
-1.17,0.3,-1.05,-1.37,-21.06,-28.69,7.31,14.06,-22.94,-0.07,-0.61,9.78,99102.8,24.26,2024-11-19 17:06:15
-1.28,0.44,1.1,-1.37,-21.06,-28.69,1.75,7.62,-18.31,-0.12,-0.59,9.78,99102.8,24.26,2024-11-19 17:06:15
-1.05,0.82,1.49,1.25,-22.19,-28.56,-0.81,-6.31,-12.56,-0.1,-0.6,9.78,99103.03,24.26,2024-11-19 17:06:15
-0.42,0.19,-0.28,1.25,-22.19,-28.56,-2.0,-12.25,-10.88,-0.04,-0.61,9.78,99102.57,24.26,2024-11-19 17:06:15
-0.31,-0.32,-1.25,1.25,-22.0,-28.25,-4.5,-11.81,-11.88,0.0,-0.62,9.78,99102.57,24.26,2024-11-19 17:06:15
-0.25,-0.38,-1.52,2.06,-20.87,-28.87,-6.0,-10.44,-13.63,0.05,-0.65,9.78,99101.54,24.26,2024-11-19 17:06:15
-0.64,-0.38,-1.92,2.06,-20.87,-28.87,-9.44,-7.56,-12.63,0.1,-0.69,9.78,99101.6,24.26,2024-11-19 17:06:15
-0.54,-0.28,-1.14,0.75,-21.25,-28.87,-10.94,-4.19,-11.94,0.12,-0.72,9.77,99101.6,24.26,2024-11-19 17:06:15
-0.52,-0.09,-1.07,0.75,-21.25,-28.87,-12.81,0.0,-11.0,0.13,-0.78,9.77,99101.83,24.26,2024-11-19 17:06:15
-0.79,-0.58,-0.74,2.0,-19.5,-28.75,-14.13,3.25,-9.81,0.12,-0.87,9.76,99101.29,24.26,2024-11-19 17:06:15
-0.79,-0.52,-0.88,2.0,-19.5,-28.75,-7.25,5.44,-6.62,0.1,-0.9,9.76,99101.29,24.26,2024-11-19 17:06:15
-0.62,0.16,-1.33,2.5,-19.87,-30.69,-8.63,5.06,-3.25,0.08,-0.93,9.76,99101.08,24.26,2024-11-19 17:06:15
-0.46,-0.32,-0.65,2.5,-19.87,-30.69,-16.56,4.25,0.75,0.06,-1.01,9.75,99100.85,24.26,2024-11-19 17:06:15
-0.24,-0.78,0.11,3.19,-17.37,-30.75,-15.31,4.5,1.81,0.04,-1.06,9.74,99100.85,24.26,2024-11-19 17:06:15
-0.41,0.13,0.9,2.69,-16.5,-30.19,-11.06,5.12,1.12,0.02,-1.12,9.74,99101.2,24.26,2024-11-19 17:06:15
-0.55,0.2,1.62,2.69,-16.5,-30.19,-12.31,1.81,3.62,0.0,-1.18,9.73,99101.29,24.26,2024-11-19 17:06:15
-0.62,-0.21,1.74,4.0,-15.25,-30.37,-9.81,-1.06,5.81,0.0,-1.21,9.73,99101.29,24.26,2024-11-19 17:06:15
-0.46,-1.1,2.58,4.0,-15.25,-30.37,1.06,-2.69,5.62,0.01,-1.23,9.72,99101.45,24.26,2024-11-19 17:06:15
-0.58,-1.07,2.84,5.0,-14.56,-30.37,19.62,-6.0,1.0,0.04,-1.12,9.74,99101.43,24.26,2024-11-19 17:06:15
-0.63,0.17,2.4,5.0,-14.56,-30.37,31.94,-9.88,-4.44,0.07,-1.02,9.75,99101.43,24.26,2024-11-19 17:06:15
-0.67,0.46,1.92,4.69,-15.0,-30.69,35.19,-12.19,-7.62,0.13,-0.85,9.76,99101.05,24.26,2024-11-19 17:06:15
-0.27,-0.03,0.05,4.69,-15.0,-30.69,34.81,-11.63,-10.0,0.2,-0.68,9.78,99100.73,24.26,2024-11-19 17:06:15
0.22,-0.63,-1.57,4.69,-16.87,-30.87,35.25,-8.75,-12.38,0.23,-0.56,9.78,99100.73,24.26,2024-11-19 17:06:15
0.32,-0.11,-2.17,4.25,-16.87,-30.0,28.06,-1.19,-17.69,0.25,-0.4,9.79,99100.15,24.26,2024-11-19 17:06:15
-0.25,1.24,-1.13,4.25,-16.87,-30.0,6.69,3.06,-18.06,0.25,-0.33,9.79,99100.39,24.26,2024-11-19 17:06:15
-0.87,1.4,0.48,4.25,-16.56,-31.0,-2.0,-0.19,-12.5,0.24,-0.33,9.79,99100.39,24.26,2024-11-19 17:06:15
-0.39,0.45,-0.68,4.25,-16.56,-31.0,-6.56,-4.19,-3.69,0.26,-0.35,9.79,99100.81,24.26,2024-11-19 17:06:15
-0.26,-0.23,-0.61,5.87,-15.75,-29.87,-9.25,0.56,-3.62,0.27,-0.4,9.79,99100.74,24.26,2024-11-19 17:06:15
-0.35,-0.24,0.19,5.87,-15.75,-29.87,-5.75,4.31,-5.62,0.25,-0.43,9.79,99100.74,24.26,2024-11-19 17:06:15
-0.49,0.05,0.28,6.25,-14.69,-29.06,-3.12,0.0,-6.44,0.25,-0.45,9.79,99100.32,24.26,2024-11-19 17:06:15
-0.31,-0.05,-1.12,6.25,-14.69,-29.06,-9.81,-3.62,-5.87,0.26,-0.48,9.79,99100.59,24.26,2024-11-19 17:06:15
-0.06,-1.0,-1.75,7.87,-15.88,-30.0,-13.44,-2.81,-6.37,0.27,-0.53,9.78,99100.59,24.26,2024-11-19 17:06:15
-0.1,-0.95,-1.34,7.56,-14.19,-29.5,-14.13,-1.12,-8.31,0.28,-0.6,9.78,99100.9,24.26,2024-11-19 17:06:15
-0.15,-0.01,-1.71,7.56,-14.19,-29.5,-16.94,0.25,-9.38,0.29,-0.67,9.77,99100.48,24.26,2024-11-19 17:06:15
-0.23,-0.26,-1.88,8.06,-12.75,-28.56,-24.37,2.0,-8.13,0.28,-0.74,9.77,99100.48,24.26,2024-11-19 17:06:15
-0.19,-1.23,-1.04,8.06,-12.75,-28.56,-32.13,7.69,-6.75,0.26,-0.89,9.76,99100.71,24.26,2024-11-19 17:06:15
-0.13,-0.93,0.22,8.56,-11.69,-28.87,-23.69,11.94,-7.19,0.19,-1.07,9.74,99100.63,24.26,2024-11-19 17:06:16
-0.03,-0.53,1.6,8.56,-11.69,-28.87,-18.69,9.13,-5.62,0.16,-1.14,9.73,99100.63,24.26,2024-11-19 17:06:16
0.0,-0.08,1.63,10.06,-10.69,-29.06,-12.31,6.44,-4.87,0.13,-1.21,9.72,99100.7,24.26,2024-11-19 17:06:16
-0.07,-0.52,1.13,9.88,-9.25,-28.25,-8.06,6.37,-4.19,0.1,-1.26,9.72,99100.95,24.26,2024-11-19 17:06:16
-0.05,-0.91,0.82,9.88,-9.25,-28.25,-1.81,8.19,-4.25,0.06,-1.27,9.72,99100.95,24.26,2024-11-19 17:06:16
-0.09,-1.32,1.04,10.69,-7.75,-29.06,10.88,11.0,-8.44,0.01,-1.23,9.72,99101.07,24.26,2024-11-19 17:06:16
0.29,-0.77,2.49,10.69,-7.75,-29.06,21.75,6.69,-12.69,-0.01,-1.14,9.73,99100.93,24.26,2024-11-19 17:06:16
-0.07,0.39,1.49,11.56,-8.06,-29.25,24.69,2.75,-14.13,-0.02,-1.06,9.74,99100.93,24.26,2024-11-19 17:06:16
-0.97,-0.79,1.22,11.56,-8.06,-29.25,26.69,2.19,-12.88,-0.02,-0.93,9.76,99101.21,24.26,2024-11-19 17:06:16
-1.15,-0.74,0.74,13.19,-8.19,-28.87,34.63,3.56,-14.63,-0.03,-0.78,9.77,99101.17,24.26,2024-11-19 17:06:16
-0.98,0.01,-0.51,13.19,-8.19,-28.87,33.25,2.69,-15.56,-0.04,-0.66,9.78,99101.17,24.26,2024-11-19 17:06:16
-0.61,-0.14,-0.84,13.25,-9.25,-29.5,17.69,-0.69,-16.0,-0.03,-0.53,9.79,99101.02,24.26,2024-11-19 17:06:16
-0.43,-0.34,-0.06,14.06,-9.69,-28.25,7.69,-7.44,-16.62,0.0,-0.49,9.79,99101.14,24.26,2024-11-19 17:06:16
-0.62,-0.14,-0.41,14.06,-9.69,-28.25,1.19,-12.25,-17.56,0.04,-0.48,9.79,99101.14,24.26,2024-11-19 17:06:16
-0.77,0.2,0.0,13.5,-10.69,-28.25,-4.44,-12.88,-16.0,0.11,-0.49,9.79,99101.49,24.26,2024-11-19 17:06:16
-0.64,0.14,-0.73,13.5,-10.69,-28.25,-6.12,-13.88,-12.19,0.18,-0.52,9.79,99100.96,24.26,2024-11-19 17:06:16
-0.54,-0.33,-0.75,13.06,-10.38,-28.19,-5.62,-13.0,-10.13,0.25,-0.55,9.78,99100.96,24.26,2024-11-19 17:06:16
-0.33,-0.87,-1.36,13.06,-10.38,-28.19,-0.44,-10.63,-8.19,0.29,-0.55,9.78,99101.24,24.26,2024-11-19 17:06:16
-0.05,-0.67,-1.81,13.19,-9.69,-29.0,1.19,-3.31,-10.19,0.32,-0.54,9.78,99100.87,24.27,2024-11-19 17:06:16
-0.33,-0.46,-1.45,13.19,-9.69,-29.0,-2.31,2.69,-12.38,0.32,-0.54,9.78,99100.87,24.27,2024-11-19 17:06:16
-0.83,-0.43,-0.54,13.88,-9.75,-28.06,-3.06,4.62,-10.88,0.3,-0.56,9.78,99100.07,24.27,2024-11-19 17:06:16
-0.8,0.12,-1.16,13.88,-9.19,-27.19,-0.06,5.0,-6.44,0.28,-0.56,9.78,99099.64,24.27,2024-11-19 17:06:16
-0.59,0.1,-1.47,13.88,-9.19,-27.19,-8.0,8.06,-2.37,0.24,-0.59,9.78,99099.64,24.26,2024-11-19 17:06:16
-0.26,-0.45,-0.64,15.19,-9.56,-27.87,-11.19,11.06,-0.69,0.19,-0.64,9.78,99099.37,24.26,2024-11-19 17:06:16
-0.27,-0.66,0.4,15.19,-9.56,-27.87,-9.31,12.0,-0.62,0.13,-0.69,9.78,99099.41,24.26,2024-11-19 17:06:16
-0.41,0.06,2.15,15.5,-8.5,-27.06,-6.5,9.88,0.25,0.1,-0.71,9.77,99099.41,24.26,2024-11-19 17:06:16
-0.27,0.05,1.5,15.5,-8.5,-27.06,-7.62,3.69,2.0,0.07,-0.75,9.77,99099.77,24.26,2024-11-19 17:06:16
-0.6,-0.62,2.46,16.19,-9.75,-26.25,-6.5,2.87,0.31,0.06,-0.78,9.77,99099.66,24.26,2024-11-19 17:06:16
-0.88,-0.62,2.65,16.19,-9.75,-26.25,5.94,-3.19,1.5,0.06,-0.78,9.77,99099.66,24.26,2024-11-19 17:06:16
-0.99,-0.47,2.43,14.75,-9.0,-27.19,15.06,-8.88,3.44,0.09,-0.72,9.77,99099.48,24.26,2024-11-19 17:06:16
-0.92,-0.16,2.19,14.75,-8.25,-26.06,16.5,-13.44,4.62,0.15,-0.63,9.78,99099.86,24.26,2024-11-19 17:06:16
-0.28,-0.28,0.24,14.75,-8.25,-26.06,13.63,-14.19,4.06,0.2,-0.58,9.78,99099.86,24.26,2024-11-19 17:06:16
0.12,-0.87,-1.42,14.88,-9.69,-26.37,6.0,-8.56,-1.56,0.25,-0.54,9.78,99099.9,24.26,2024-11-19 17:06:16
-0.01,-0.7,-1.8,14.88,-9.69,-26.37,4.25,0.56,-7.12,0.27,-0.52,9.78,99099.73,24.26,2024-11-19 17:06:16
-0.14,-0.47,-1.62,15.56,-9.38,-27.56,3.37,5.56,-8.94,0.25,-0.51,9.78,99099.73,24.26,2024-11-19 17:06:16
-0.48,0.72,0.51,15.56,-9.38,-27.56,-1.87,8.94,-8.63,0.22,-0.5,9.79,99099.41,24.26,2024-11-19 17:06:17
-0.62,0.66,0.62,14.88,-10.75,-26.75,-4.87,4.19,-3.5,0.18,-0.53,9.79,99098.74,24.25,2024-11-19 17:06:17
