a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
-1.03,0.45,0.17,-9.56,-15.25,-28.75,12.63,-10.44,-11.94,-0.52,-1.04,9.73,98942.68,25.73,2024-11-19 17:00:12
-0.33,0.39,-0.94,-11.06,-14.69,-27.56,25.5,-8.13,-6.56,-0.47,-0.93,9.75,98942.78,25.73,2024-11-19 17:00:12
-0.21,1.25,-0.78,-11.06,-14.69,-27.56,14.69,-6.62,-6.12,-0.42,-0.82,9.76,98942.37,25.72,2024-11-19 17:00:12
-0.27,0.05,-0.52,-11.0,-16.5,-26.87,8.31,-5.5,-3.75,-0.4,-0.79,9.76,98942.37,25.72,2024-11-19 17:00:12
0.36,-1.42,-1.45,-11.0,-16.5,-26.87,15.44,0.06,-3.87,-0.39,-0.73,9.77,98942.04,25.72,2024-11-19 17:00:12
0.15,-0.27,-0.54,-11.19,-17.0,-28.5,4.56,4.0,-10.94,-0.4,-0.68,9.77,98942.59,25.72,2024-11-19 17:00:12
-0.07,-0.13,0.33,-11.19,-17.0,-28.5,-0.69,5.0,-13.06,-0.41,-0.68,9.77,98942.59,25.73,2024-11-19 17:00:12
-0.78,1.04,-0.01,-12.25,-17.06,-27.75,0.69,3.5,-11.88,-0.43,-0.69,9.77,98942.38,25.73,2024-11-19 17:00:12
-0.6,0.18,-0.34,-12.38,-18.06,-26.69,-6.31,-0.62,-5.31,-0.43,-0.71,9.77,98942.28,25.73,2024-11-19 17:00:12
-0.22,-0.95,-0.34,-12.38,-18.06,-26.69,-7.06,-3.0,-4.25,-0.42,-0.75,9.76,98942.28,25.73,2024-11-19 17:00:12
-0.27,-0.69,-0.83,-12.38,-16.06,-26.87,-10.75,-3.87,-7.62,-0.4,-0.79,9.76,98942.2,25.73,2024-11-19 17:00:12
-0.3,-0.01,-0.3,-12.38,-16.06,-26.87,-19.69,-1.06,-8.81,-0.38,-0.88,9.75,98942.21,25.73,2024-11-19 17:00:12
-0.53,0.08,-0.01,-13.5,-17.0,-27.69,-22.06,-0.56,-7.19,-0.38,-0.95,9.75,98942.21,25.73,2024-11-19 17:00:12
-0.47,-0.1,0.94,-13.5,-17.0,-27.69,-15.63,-1.25,-3.62,-0.37,-1.04,9.74,98942.77,25.73,2024-11-19 17:00:12
-0.26,0.03,-0.16,-12.75,-16.37,-28.06,-11.56,-2.12,-1.87,-0.36,-1.1,9.73,98942.63,25.73,2024-11-19 17:00:12
0.07,-0.77,-0.36,-12.75,-16.37,-28.06,-15.13,-2.69,-1.81,-0.35,-1.15,9.73,98942.63,25.73,2024-11-19 17:00:12
0.0,-0.74,0.95,-13.19,-16.0,-28.5,-9.69,-1.37,-2.19,-0.34,-1.21,9.72,98942.4,25.73,2024-11-19 17:00:12
0.46,-0.46,0.84,-12.88,-15.06,-27.69,0.75,-2.25,-0.88,-0.33,-1.22,9.72,98942.75,25.74,2024-11-19 17:00:12
0.67,-0.28,-0.04,-12.88,-15.06,-27.69,3.12,0.13,-1.87,-0.33,-1.21,9.72,98942.75,25.74,2024-11-19 17:00:13
0.03,-0.2,0.33,-13.69,-14.19,-26.87,2.37,4.94,-3.25,-0.35,-1.19,9.72,98942.5,25.74,2024-11-19 17:00:13
-0.44,0.05,0.99,-13.69,-14.19,-26.87,13.25,10.63,-0.88,-0.4,-1.15,9.73,98942.31,25.74,2024-11-19 17:00:13
-0.24,0.75,0.24,-14.38,-15.75,-26.25,18.0,8.31,2.37,-0.43,-1.09,9.73,98942.31,25.73,2024-11-19 17:00:13
0.21,0.12,-0.24,-14.38,-15.75,-26.25,13.19,3.25,6.44,-0.45,-1.01,9.74,98942.28,25.73,2024-11-19 17:00:13
0.62,-0.64,0.52,-13.75,-16.37,-26.87,7.75,2.62,3.25,-0.47,-0.95,9.74,98942.24,25.73,2024-11-19 17:00:13
0.11,0.48,0.59,-12.69,-16.37,-27.37,10.06,5.69,-4.69,-0.49,-0.92,9.75,98942.24,25.73,2024-11-19 17:00:13
-0.21,0.57,0.58,-12.69,-16.37,-27.37,8.44,5.06,-6.75,-0.51,-0.88,9.75,98942.52,25.73,2024-11-19 17:00:13
-0.31,0.05,0.2,-13.06,-16.37,-26.87,8.44,2.87,-5.75,-0.53,-0.84,9.75,98942.55,25.73,2024-11-19 17:00:13
-0.28,0.13,-0.29,-13.06,-16.37,-26.87,9.44,1.81,-6.25,-0.54,-0.8,9.75,98942.55,25.73,2024-11-19 17:00:13
-0.41,0.01,-0.3,-13.5,-17.75,-27.37,3.25,2.69,-7.75,-0.54,-0.77,9.76,98943.0,25.73,2024-11-19 17:00:13
-0.36,-0.05,0.0,-13.5,-17.75,-27.37,0.56,1.81,-9.38,-0.55,-0.77,9.75,98942.73,25.73,2024-11-19 17:00:13
-0.06,-0.59,0.0,-14.25,-18.5,-27.0,-0.69,0.25,-10.88,-0.55,-0.77,9.75,98942.73,25.73,2024-11-19 17:00:13
0.03,-0.59,0.03,-14.38,-19.87,-27.0,0.31,-1.87,-14.06,-0.54,-0.78,9.76,98942.61,25.73,2024-11-19 17:00:13
0.06,-0.41,-0.3,-14.38,-19.87,-27.0,-0.25,-2.62,-17.37,-0.52,-0.78,9.76,98943.03,25.73,2024-11-19 17:00:13
0.06,-0.25,-0.1,-14.06,-19.5,-27.06,-0.94,-2.62,-19.0,-0.51,-0.79,9.76,98943.03,25.73,2024-11-19 17:00:13
0.05,-0.22,-0.15,-14.06,-19.5,-27.06,1.12,-2.81,-19.81,-0.49,-0.8,9.76,98942.52,25.73,2024-11-19 17:00:13
-0.05,-0.08,-0.88,-14.25,-20.5,-26.06,-0.44,-2.06,-19.37,-0.46,-0.8,9.76,98942.77,25.74,2024-11-19 17:00:13
0.01,-0.33,-0.42,-14.25,-20.5,-26.06,-4.81,0.44,-18.75,-0.46,-0.82,9.76,98942.77,25.73,2024-11-19 17:00:13
0.2,-0.08,0.0,-14.5,-20.5,-27.0,-3.5,1.62,-18.25,-0.45,-0.84,9.75,98942.81,25.73,2024-11-19 17:00:13
0.29,0.09,-0.22,-14.25,-21.69,-26.19,-8.0,-0.13,-18.56,-0.45,-0.88,9.75,98942.95,25.74,2024-11-19 17:00:13
0.39,-0.11,-0.02,-14.25,-21.69,-26.19,-12.38,-1.12,-19.12,-0.44,-0.92,9.75,98942.95,25.74,2024-11-19 17:00:13
0.35,-0.17,0.45,-14.0,-21.56,-27.37,-9.38,-2.19,-19.5,-0.42,-0.98,9.74,98943.24,25.74,2024-11-19 17:00:13
0.27,0.43,0.17,-14.0,-21.56,-27.37,-6.31,-3.44,-19.75,-0.39,-1.02,9.74,98942.66,25.74,2024-11-19 17:00:13
0.27,0.48,0.01,-14.25,-21.56,-27.37,-9.44,-4.5,-19.69,-0.37,-1.05,9.74,98942.66,25.74,2024-11-19 17:00:13
0.19,-0.22,0.28,-14.25,-21.56,-27.37,-14.25,-4.31,-19.69,-0.34,-1.12,9.73,98942.25,25.74,2024-11-19 17:00:13
-0.06,-0.15,0.59,-14.5,-22.25,-25.75,-5.75,-0.19,-20.44,-0.32,-1.16,9.73,98942.16,25.74,2024-11-19 17:00:13
-0.08,0.42,0.38,-14.5,-22.25,-25.75,-4.0,4.0,-21.69,-0.32,-1.18,9.72,98942.16,25.74,2024-11-19 17:00:13
0.16,0.05,0.46,-13.75,-21.69,-27.0,-8.19,7.19,-22.87,-0.33,-1.22,9.72,98942.45,25.74,2024-11-19 17:00:13
-0.2,-0.2,0.9,-13.56,-22.06,-28.0,-0.5,9.94,-25.56,-0.37,-1.25,9.71,98942.17,25.74,2024-11-19 17:00:13
-0.77,0.51,0.38,-13.56,-22.06,-28.0,1.5,8.88,-25.0,-0.39,-1.24,9.71,98942.17,25.74,2024-11-19 17:00:13
-0.95,0.42,0.0,-15.0,-22.75,-27.56,-4.0,4.87,-21.19,-0.4,-1.26,9.71,98942.54,25.74,2024-11-19 17:00:13
-0.88,-0.1,0.76,-15.0,-22.75,-27.56,-2.62,1.56,-16.81,-0.4,-1.28,9.71,98942.38,25.73,2024-11-19 17:00:13
-0.64,0.06,0.64,-13.06,-22.06,-27.0,4.19,0.56,-14.56,-0.4,-1.28,9.71,98942.38,25.73,2024-11-19 17:00:13
-0.56,0.2,0.63,-13.06,-22.06,-27.0,9.69,1.12,-13.38,-0.39,-1.22,9.72,98942.23,25.73,2024-11-19 17:00:13
-0.61,0.21,0.47,-13.56,-21.75,-29.0,11.88,-0.44,-12.88,-0.39,-1.17,9.72,98942.1,25.73,2024-11-19 17:00:13
-0.66,-0.2,0.38,-13.56,-21.75,-29.0,14.94,-2.81,-12.06,-0.39,-1.13,9.73,98942.1,25.73,2024-11-19 17:00:14
-0.49,0.06,-0.81,-13.19,-23.56,-28.06,17.06,-6.19,-9.69,-0.35,-1.04,9.74,98941.61,25.73,2024-11-19 17:00:14
-0.22,-0.21,-0.99,-12.75,-24.19,-28.06,7.94,-6.69,-8.88,-0.32,-0.99,9.75,98941.62,25.72,2024-11-19 17:00:14
-0.18,-0.31,-0.86,-12.75,-24.19,-28.06,4.62,-4.56,-8.88,-0.29,-0.96,9.75,98941.62,25.72,2024-11-19 17:00:14
-0.2,-0.05,-0.75,-12.25,-24.69,-28.56,4.25,-3.0,-8.56,-0.27,-0.95,9.75,98941.81,25.72,2024-11-19 17:00:14
-0.37,0.07,-0.45,-12.25,-24.69,-28.56,-1.0,-0.13,-6.69,-0.26,-0.95,9.75,98942.12,25.72,2024-11-19 17:00:14
-0.44,-0.52,-0.26,-12.75,-24.69,-27.87,-0.88,1.06,-5.94,-0.26,-0.95,9.75,98942.12,25.72,2024-11-19 17:00:14
-0.53,-0.3,-0.65,-12.75,-24.69,-27.87,2.62,1.87,-4.44,-0.27,-0.94,9.75,98942.33,25.72,2024-11-19 17:00:14
-0.4,-0.29,-0.84,-12.88,-25.19,-28.25,-1.44,0.88,-2.94,-0.27,-0.94,9.75,98942.36,25.72,2024-11-19 17:00:14
-0.21,-0.47,-0.62,-12.88,-25.19,-28.25,-5.94,0.56,-2.81,-0.27,-0.96,9.75,98942.36,25.72,2024-11-19 17:00:14
-0.17,-0.46,-0.3,-13.38,-24.25,-28.37,-8.19,-0.06,-2.87,-0.28,-1.01,9.74,98942.8,25.72,2024-11-19 17:00:14
-0.39,0.17,0.56,-12.25,-25.37,-29.06,-9.44,-0.69,-2.25,-0.27,-1.07,9.74,98942.95,25.72,2024-11-19 17:00:14
-0.39,0.54,0.32,-12.25,-25.37,-29.06,-9.13,-1.62,-0.13,-0.27,-1.1,9.74,98942.95,25.71,2024-11-19 17:00:14
-0.37,0.52,-0.12,-12.38,-23.87,-29.56,-13.31,-0.69,0.13,-0.26,-1.16,9.73,98942.64,25.71,2024-11-19 17:00:14
-0.35,0.07,0.03,-12.38,-23.87,-29.56,-19.0,-1.31,1.56,-0.26,-1.24,9.72,98942.74,25.71,2024-11-19 17:00:14
-0.09,0.06,1.04,-13.38,-24.0,-30.69,-15.75,-2.87,3.81,-0.25,-1.3,9.71,98942.74,25.72,2024-11-19 17:00:14
0.22,0.84,0.49,-13.38,-24.0,-30.69,-7.5,-2.75,6.81,-0.24,-1.35,9.71,98943.34,25.72,2024-11-19 17:00:14
0.1,0.27,0.84,-14.06,-23.25,-30.69,-14.31,-0.44,7.94,-0.24,-1.43,9.69,98943.2,25.72,2024-11-19 17:00:14
0.31,-0.42,1.34,-14.06,-22.19,-29.87,-8.5,1.19,10.75,-0.25,-1.46,9.69,98943.2,25.71,2024-11-19 17:00:14
0.31,-0.37,0.82,-14.06,-22.19,-29.87,8.0,2.62,10.5,-0.27,-1.44,9.69,98943.63,25.71,2024-11-19 17:00:14
0.21,0.38,0.0,-13.38,-22.19,-30.75,3.81,2.69,9.5,-0.29,-1.41,9.69,98943.71,25.71,2024-11-19 17:00:14
0.26,-0.45,0.63,-13.38,-22.19,-30.75,3.0,2.87,9.0,-0.3,-1.4,9.7,98943.71,25.71,2024-11-19 17:00:14
-0.17,0.32,1.43,-13.75,-21.5,-31.56,12.06,3.25,8.06,-0.33,-1.36,9.7,98943.75,25.71,2024-11-19 17:00:14
-0.24,0.85,0.72,-13.75,-21.5,-31.56,19.56,0.25,10.19,-0.34,-1.27,9.71,98943.56,25.72,2024-11-19 17:00:14
-0.08,0.44,0.14,-13.0,-21.19,-31.69,17.06,-2.5,11.31,-0.34,-1.18,9.72,98943.56,25.71,2024-11-19 17:00:14
0.12,-0.28,-0.44,-13.0,-21.19,-31.69,16.06,-1.94,9.06,-0.33,-1.1,9.73,98943.37,25.71,2024-11-19 17:00:14
0.21,-0.5,-1.22,-14.5,-22.25,-31.37,13.75,-0.81,4.75,-0.33,-1.02,9.74,98943.0,25.71,2024-11-19 17:00:14
0.07,-0.23,-1.04,-13.0,-22.25,-32.19,8.5,-0.5,1.81,-0.33,-0.99,9.75,98943.0,25.71,2024-11-19 17:00:14
-0.18,-0.33,-0.79,-13.0,-22.25,-32.19,1.0,0.88,-1.62,-0.33,-0.97,9.75,98942.94,25.71,2024-11-19 17:00:14
-0.28,-0.39,-0.2,-13.88,-22.56,-31.69,-1.31,3.87,-2.69,-0.34,-0.98,9.75,98943.53,25.72,2024-11-19 17:00:14
-0.16,-0.29,0.11,-13.88,-22.56,-31.69,1.69,4.06,-2.12,-0.36,-0.97,9.75,98943.53,25.72,2024-11-19 17:00:14
0.0,-0.3,0.01,-13.06,-21.75,-30.87,4.06,1.69,-1.31,-0.37,-0.96,9.75,98943.66,25.72,2024-11-19 17:00:14
0.04,-0.37,-0.44,-14.19,-21.75,-31.19,5.5,2.0,-1.56,-0.38,-0.93,9.75,98943.64,25.72,2024-11-19 17:00:14
0.21,-0.65,-0.85,-14.19,-21.75,-31.19,3.87,3.12,-2.06,-0.39,-0.92,9.75,98943.64,25.72,2024-11-19 17:00:14
0.15,-0.47,-0.8,-12.88,-22.06,-31.19,0.25,5.12,-4.12,-0.41,-0.91,9.75,98943.52,25.72,2024-11-19 17:00:14
0.08,-0.25,-0.03,-12.88,-22.06,-31.19,-5.44,5.06,-6.25,-0.43,-0.94,9.75,98943.71,25.72,2024-11-19 17:00:15
0.01,0.17,0.4,-14.25,-22.37,-31.5,-8.44,3.06,-6.69,-0.44,-0.96,9.74,98943.71,25.72,2024-11-19 17:00:15
0.19,0.07,0.9,-14.25,-22.37,-31.5,-12.19,0.13,-6.25,-0.44,-1.02,9.74,98943.92,25.72,2024-11-19 17:00:15
0.34,0.19,0.51,-13.19,-21.69,-31.5,-10.13,-1.94,-7.0,-0.43,-1.09,9.73,98944.03,25.72,2024-11-19 17:00:15
0.23,0.01,0.0,-13.19,-21.69,-31.5,-11.94,-2.5,-8.06,-0.42,-1.13,9.73,98944.03,25.72,2024-11-19 17:00:15
0.0,-0.38,0.4,-12.5,-19.75,-31.87,-15.5,-0.75,-9.56,-0.41,-1.21,9.72,98944.09,25.72,2024-11-19 17:00:15
-0.24,-0.35,0.46,-12.5,-20.19,-32.25,-12.19,4.06,-12.19,-0.41,-1.3,9.71,98943.94,25.72,2024-11-19 17:00:15
-0.33,-0.24,1.85,-12.5,-20.19,-32.25,-10.38,6.12,-12.25,-0.43,-1.34,9.7,98943.94,25.71,2024-11-19 17:00:15
-0.18,0.21,1.64,-13.06,-17.75,-33.19,2.81,6.81,-12.63,-0.45,-1.35,9.7,98944.38,25.71,2024-11-19 17:00:15
-0.65,0.75,0.3,-13.06,-17.75,-33.19,3.81,6.69,-13.56,-0.48,-1.33,9.7,98944.05,25.71,2024-11-19 17:00:15
-0.88,0.52,0.33,-12.25,-18.06,-33.0,1.69,2.37,-9.69,-0.49,-1.32,9.7,98944.05,25.71,2024-11-19 17:00:15
-0.78,0.07,0.11,-11.5,-18.75,-34.25,7.87,-2.37,-4.81,-0.48,-1.3,9.7,98944.23,25.71,2024-11-19 17:00:15
-0.1,0.23,-0.54,-11.5,-18.75,-34.25,5.75,-2.56,-5.0,-0.46,-1.26,9.71,98943.49,25.71,2024-11-19 17:00:15
0.12,0.21,-0.14,-11.5,-17.87,-33.19,0.56,-2.12,-7.12,-0.45,-1.26,9.71,98943.49,25.71,2024-11-19 17:00:15
-0.02,-0.08,0.65,-11.5,-17.87,-33.19,2.5,-1.69,-9.38,-0.44,-1.26,9.71,98943.27,25.71,2024-11-19 17:00:15
-0.43,0.72,0.49,-11.25,-18.87,-32.88,11.19,-3.87,-8.5,-0.41,-1.2,9.72,98942.89,25.71,2024-11-19 17:00:15
-0.52,0.91,-0.26,-11.25,-18.87,-32.88,9.56,-7.94,-4.31,-0.38,-1.16,9.72,98942.89,25.71,2024-11-19 17:00:15
-0.26,0.17,-0.69,-11.56,-17.87,-34.5,5.44,-9.0,-1.06,-0.34,-1.13,9.73,98942.64,25.71,2024-11-19 17:00:15
0.19,-0.38,-0.97,-11.75,-18.56,-34.69,5.62,-8.06,-0.62,-0.29,-1.1,9.73,98942.67,25.71,2024-11-19 17:00:15
0.19,-0.14,-1.34,-11.75,-18.56,-34.69,3.5,-5.75,-1.62,-0.26,-1.09,9.74,98942.67,25.71,2024-11-19 17:00:15
-0.03,-0.09,-1.06,-11.25,-18.19,-32.75,-2.81,-1.0,-3.25,-0.26,-1.09,9.74,98943.59,25.71,2024-11-19 17:00:15
-0.32,-0.31,-0.41,-11.25,-18.19,-32.75,-4.06,2.31,-3.31,-0.26,-1.12,9.73,98943.68,25.71,2024-11-19 17:00:15
-0.63,-0.2,-0.22,-13.38,-17.87,-33.06,-0.75,3.25,-2.0,-0.27,-1.12,9.73,98943.68,25.72,2024-11-19 17:00:15
-0.86,0.52,-0.61,-13.38,-17.87,-33.06,-0.19,3.0,2.19,-0.29,-1.12,9.73,98943.66,25.72,2024-11-19 17:00:15
-0.34,-0.16,-0.49,-12.19,-18.06,-33.88,-8.19,0.19,8.0,-0.3,-1.15,9.73,98943.83,25.72,2024-11-19 17:00:15
-0.27,-0.57,-0.26,-12.19,-18.06,-33.88,-9.56,-1.62,10.13,-0.3,-1.19,9.72,98943.83,25.72,2024-11-19 17:00:15
-0.22,-0.32,-0.06,-13.0,-16.56,-33.88,-8.31,-1.44,11.13,-0.3,-1.23,9.72,98943.45,25.72,2024-11-19 17:00:15
0.03,0.13,0.76,-11.75,-16.87,-32.69,-8.19,1.81,10.69,-0.3,-1.27,9.71,98943.82,25.72,2024-11-19 17:00:15
-0.03,0.15,0.38,-11.75,-16.87,-32.69,-8.94,3.37,8.25,-0.33,-1.32,9.71,98943.82,25.72,2024-11-19 17:00:15
-0.12,-0.01,0.49,-12.5,-15.5,-33.5,-12.38,1.75,6.81,-0.34,-1.37,9.7,98944.26,25.72,2024-11-19 17:00:15
-0.08,-0.18,0.51,-12.5,-15.5,-33.5,-11.44,-7.87,10.5,-0.32,-1.43,9.69,98944.05,25.72,2024-11-19 17:00:15
0.16,0.21,0.13,-12.88,-15.06,-33.56,-11.69,-10.75,12.13,-0.29,-1.47,9.69,98944.05,25.72,2024-11-19 17:00:15
0.06,0.11,-0.51,-12.88,-15.06,-33.56,-18.69,-6.12,12.88,-0.26,-1.54,9.67,98944.3,25.72,2024-11-19 17:00:15
-0.14,-0.25,1.53,-14.38,-14.38,-34.06,-18.56,1.0,16.56,-0.27,-1.64,9.66,98944.52,25.72,2024-11-19 17:00:15
0.04,0.0,3.01,-14.38,-14.38,-34.06,-0.62,1.75,22.81,-0.29,-1.67,9.65,98944.52,25.72,2024-11-19 17:00:15
0.32,0.39,0.77,-13.25,-13.38,-33.5,9.13,1.25,23.44,-0.32,-1.63,9.66,98944.98,25.72,2024-11-19 17:00:16
0.4,-0.19,0.5,-13.88,-11.56,-34.38,6.56,1.31,21.56,-0.34,-1.59,9.66,98944.76,25.72,2024-11-19 17:00:16
0.47,-1.23,0.47,-13.88,-11.56,-34.38,14.31,2.87,18.0,-0.36,-1.55,9.67,98944.76,25.72,2024-11-19 17:00:16
0.04,0.01,0.0,-15.19,-13.0,-34.25,22.87,4.12,13.0,-0.39,-1.45,9.69,98944.32,25.72,2024-11-19 17:00:16
-0.12,0.36,0.14,-15.19,-13.0,-34.25,15.44,3.75,12.19,-0.42,-1.35,9.7,98944.2,25.72,2024-11-19 17:00:16
0.16,-0.23,-0.03,-14.88,-12.69,-34.75,12.31,2.62,12.06,-0.44,-1.31,9.7,98944.2,25.72,2024-11-19 17:00:16
0.29,-0.54,-0.71,-14.88,-12.69,-34.75,14.0,2.44,9.56,-0.45,-1.24,9.71,98944.49,25.72,2024-11-19 17:00:16
0.16,-0.18,-0.7,-13.19,-13.88,-34.75,11.5,2.75,6.19,-0.48,-1.16,9.72,98944.78,25.72,2024-11-19 17:00:16
0.04,0.28,-0.31,-14.56,-13.75,-34.75,7.87,2.37,4.0,-0.49,-1.13,9.72,98944.78,25.72,2024-11-19 17:00:16
-0.04,0.23,0.41,-14.56,-13.75,-34.75,4.81,-0.13,4.87,-0.49,-1.1,9.73,98944.55,25.72,2024-11-19 17:00:16
0.09,0.01,-0.28,-15.5,-13.69,-34.75,7.31,-4.31,6.5,-0.48,-1.06,9.73,98944.97,25.72,2024-11-19 17:00:16
0.22,0.09,-1.21,-15.5,-13.69,-34.75,6.12,-4.12,6.25,-0.46,-1.03,9.74,98944.97,25.72,2024-11-19 17:00:16
0.27,0.09,-1.43,-14.69,-14.38,-33.56,-1.06,-0.69,5.19,-0.46,-1.02,9.74,98944.61,25.72,2024-11-19 17:00:16
0.3,-0.21,-0.72,-14.69,-14.38,-33.56,-5.19,0.69,4.87,-0.46,-1.04,9.73,98945.02,25.72,2024-11-19 17:00:16
0.27,0.03,-0.52,-14.0,-15.19,-34.38,-4.25,0.88,4.69,-0.46,-1.06,9.73,98945.02,25.72,2024-11-19 17:00:16
0.28,0.33,-0.11,-15.88,-13.25,-34.75,-8.63,2.31,3.81,-0.47,-1.09,9.73,98945.39,25.72,2024-11-19 17:00:16
0.17,0.1,0.81,-15.88,-13.25,-34.75,-11.94,1.62,4.0,-0.49,-1.15,9.72,98945.15,25.73,2024-11-19 17:00:16
0.19,-0.04,0.77,-15.5,-13.38,-35.5,-8.19,-0.81,4.87,-0.49,-1.18,9.72,98945.15,25.73,2024-11-19 17:00:16
0.23,0.22,0.09,-15.5,-13.38,-35.5,-3.69,-3.44,4.94,-0.48,-1.2,9.72,98945.48,25.73,2024-11-19 17:00:16
0.4,-0.46,0.14,-14.75,-13.0,-34.75,-6.69,-3.19,3.37,-0.46,-1.23,9.71,98944.88,25.73,2024-11-19 17:00:16
0.07,-0.54,0.59,-14.75,-13.0,-34.75,-3.31,2.94,-1.25,-0.47,-1.25,9.71,98944.88,25.73,2024-11-19 17:00:16
-0.3,-0.37,0.75,-16.25,-12.25,-35.5,0.44,7.87,-4.56,-0.5,-1.25,9.71,98944.63,25.73,2024-11-19 17:00:16
-0.33,-0.2,1.62,-16.25,-12.25,-35.5,1.69,8.19,-5.25,-0.53,-1.24,9.71,98944.49,25.73,2024-11-19 17:00:16
-0.25,0.32,0.78,-15.25,-13.38,-34.75,9.19,6.0,-5.75,-0.55,-1.22,9.71,98944.49,25.73,2024-11-19 17:00:16
-0.58,0.08,-0.33,-14.75,-13.75,-34.75,6.81,4.81,-7.0,-0.57,-1.18,9.71,98944.28,25.73,2024-11-19 17:00:16
-0.87,-0.28,0.29,-14.75,-13.75,-34.75,4.25,3.31,-6.12,-0.59,-1.16,9.71,98944.25,25.73,2024-11-19 17:00:16
-0.96,0.11,0.59,-14.5,-12.56,-35.19,7.0,0.31,-3.25,-0.59,-1.14,9.72,98944.25,25.73,2024-11-19 17:00:16
-0.27,0.23,0.44,-14.5,-12.56,-35.19,9.06,-3.56,-0.44,-0.58,-1.1,9.72,98944.16,25.73,2024-11-19 17:00:16
-0.09,-0.08,0.73,-14.06,-13.38,-35.19,8.88,-3.81,-1.19,-0.56,-1.05,9.73,98943.74,25.73,2024-11-19 17:00:16
-0.15,0.01,0.96,-14.06,-13.38,-35.19,15.06,-5.56,-1.5,-0.53,-0.99,9.74,98943.74,25.73,2024-11-19 17:00:16
-0.26,0.34,0.59,-14.75,-13.38,-34.75,22.31,-10.06,0.75,-0.49,-0.89,9.75,98943.99,25.73,2024-11-19 17:00:16
-0.3,0.18,-0.44,-14.75,-13.38,-34.75,19.62,-13.75,3.87,-0.43,-0.79,9.76,98943.99,25.73,2024-11-19 17:00:16
0.01,-0.04,-0.94,-14.06,-15.19,-35.5,18.19,-13.5,5.12,-0.38,-0.72,9.77,98943.99,25.72,2024-11-19 17:00:16
0.18,-0.16,-1.21,-14.06,-15.19,-35.5,14.81,-11.13,5.19,-0.33,-0.64,9.77,98944.35,25.72,2024-11-19 17:00:16
0.14,-0.09,-0.7,-14.56,-15.5,-34.38,11.13,-6.0,3.87,-0.29,-0.58,9.78,98944.95,25.73,2024-11-19 17:00:16
0.05,0.1,-0.69,-14.56,-16.19,-33.69,9.06,-3.69,3.44,-0.28,-0.55,9.78,98944.95,25.73,2024-11-19 17:00:17
-0.11,0.04,-0.5,-14.56,-16.19,-33.69,3.69,-1.25,3.44,-0.27,-0.52,9.78,98945.05,25.73,2024-11-19 17:00:17
-0.31,0.0,-0.52,-14.56,-17.0,-34.06,2.12,-0.62,5.69,-0.26,-0.51,9.78,98945.04,25.73,2024-11-19 17:00:17
-0.26,-0.05,-0.97,-14.56,-17.0,-34.06,-0.37,-0.19,7.94,-0.26,-0.5,9.78,98945.04,25.73,2024-11-19 17:00:17
-0.1,-0.5,-0.43,-14.75,-16.5,-35.69,-7.19,0.5,9.38,-0.27,-0.53,9.78,98945.06,25.73,2024-11-19 17:00:17
-0.04,-0.47,0.3,-15.19,-17.19,-35.0,-7.12,-1.19,10.0,-0.27,-0.56,9.78,98945.63,25.73,2024-11-19 17:00:17
-0.23,-0.08,0.42,-15.19,-17.19,-35.0,-6.06,-2.94,11.75,-0.26,-0.58,9.78,98945.63,25.73,2024-11-19 17:00:17
-0.05,-0.26,0.09,-14.38,-15.69,-35.75,-5.94,-1.37,12.38,-0.26,-0.61,9.78,98945.26,25.73,2024-11-19 17:00:17
-0.07,-0.01,0.48,-14.38,-15.69,-35.75,-5.12,0.75,12.31,-0.26,-0.64,9.78,98945.29,25.73,2024-11-19 17:00:17
-0.16,0.08,0.19,-14.38,-14.88,-35.38,-4.62,1.5,12.13,-0.27,-0.65,9.78,98945.29,25.73,2024-11-19 17:00:17
-0.22,0.06,0.29,-14.38,-14.88,-35.38,-8.25,1.25,12.94,-0.29,-0.69,9.77,98945.93,25.73,2024-11-19 17:00:17
-0.02,-0.03,0.65,-13.69,-14.38,-35.38,-8.19,1.5,14.44,-0.3,-0.74,9.77,98945.98,25.73,2024-11-19 17:00:17
0.07,0.13,0.41,-13.69,-14.38,-35.38,-11.44,1.69,14.5,-0.31,-0.77,9.77,98945.98,25.73,2024-11-19 17:00:17
0.0,-0.27,0.68,-13.69,-14.25,-34.5,-12.38,2.12,14.19,-0.33,-0.83,9.76,98945.77,25.73,2024-11-19 17:00:17
-0.11,-0.53,1.04,-13.69,-14.25,-34.5,-3.87,3.87,13.56,-0.35,-0.86,9.76,98945.88,25.73,2024-11-19 17:00:17
-0.17,-0.18,0.96,-13.69,-13.5,-35.25,0.56,5.12,13.44,-0.37,-0.86,9.76,98945.88,25.73,2024-11-19 17:00:17
-0.16,0.01,1.54,-13.75,-12.69,-35.56,6.12,4.69,13.25,-0.4,-0.84,9.76,98946.45,25.73,2024-11-19 17:00:17
-0.01,0.04,1.35,-13.75,-12.69,-35.56,13.69,-1.75,14.31,-0.41,-0.76,9.76,98946.45,25.73,2024-11-19 17:00:17
0.32,-0.26,0.04,-12.69,-12.19,-35.25,15.63,-7.87,13.5,-0.39,-0.7,9.77,98946.45,25.73,2024-11-19 17:00:17
