a_x,a_y,a_z,m_x,m_y,m_z,omega_x,omega_y,omega_z,g_x,g_y,g_z,Pressure,Temperature,Timestamp
-1.0,-1.98,8.82,20.0,1.19,-42.19,20.37,-1.5,-17.06,0.22,-2.1,9.57,102792.92,23.17,2024-11-12 16:34:43
-0.13,-2.04,8.25,19.56,1.5,-41.88,17.0,5.31,-17.44,0.24,-1.91,9.61,102792.48,23.17,2024-11-12 16:34:43
-0.45,-1.78,6.85,20.37,0.75,-42.56,11.25,10.63,-16.56,0.2,-1.82,9.63,102791.98,23.17,2024-11-12 16:34:43
0.12,-2.45,8.73,20.37,0.75,-41.88,3.5,10.06,-20.87,0.22,-1.78,9.64,102791.99,23.17,2024-11-12 16:34:43
-0.48,-2.58,10.38,21.06,0.75,-41.06,-8.19,2.87,-14.38,0.18,-1.83,9.63,102791.57,23.16,2024-11-12 16:34:43
-0.43,-3.01,11.73,21.06,1.5,-42.19,-4.81,11.56,-13.81,0.14,-1.9,9.61,102791.44,23.16,2024-11-12 16:34:43
-0.14,-3.45,11.41,22.87,2.06,-41.38,-10.94,-7.37,-11.06,0.11,-2.06,9.58,102791.62,23.16,2024-11-12 16:34:43
-1.43,-1.07,10.7,23.19,2.5,-42.19,-33.19,-35.81,14.44,0.27,-2.19,9.55,102792.0,23.16,2024-11-12 16:34:43
0.22,-5.49,9.23,23.19,2.87,-42.19,31.62,15.69,-49.81,0.53,-2.34,9.5,102791.8,23.16,2024-11-12 16:34:43
-0.07,-3.18,8.92,22.19,4.25,-41.88,-20.19,-18.37,32.06,0.56,-2.33,9.5,102791.46,23.16,2024-11-12 16:34:43
-0.29,-1.97,7.65,21.37,4.69,-41.88,11.81,1.87,-8.25,0.6,-2.38,9.49,102791.59,23.16,2024-11-12 16:34:43
-0.13,-2.31,8.0,21.75,4.69,-42.19,36.5,22.5,-33.44,0.52,-2.0,9.58,102791.45,23.16,2024-11-12 16:34:43
0.09,-2.83,8.36,22.19,3.56,-41.5,-64.69,-13.38,55.75,0.42,-2.09,9.57,102790.8,23.16,2024-11-12 16:34:43
-2.27,-1.62,8.65,22.87,4.56,-41.38,-37.38,6.69,32.44,0.35,-2.76,9.4,102790.33,23.16,2024-11-12 16:34:44
-0.51,-4.1,10.44,24.0,6.37,-40.69,7.69,10.31,-24.0,0.3,-2.79,9.39,102791.05,23.16,2024-11-12 16:34:44
-1.49,-4.35,10.15,23.87,6.5,-41.06,-14.25,4.19,12.94,0.21,-2.86,9.37,102790.79,23.16,2024-11-12 16:34:44
-0.91,-3.33,11.89,24.56,6.5,-41.38,46.88,-7.12,-41.56,0.29,-2.61,9.44,102791.05,23.16,2024-11-12 16:34:44
0.35,-2.95,11.26,24.56,6.06,-40.69,-7.5,6.06,-0.13,0.28,-2.17,9.55,102791.48,23.16,2024-11-12 16:34:44
0.01,-1.49,8.52,24.56,5.06,-41.06,-42.31,-8.19,32.81,0.26,-2.65,9.43,102791.11,23.16,2024-11-12 16:34:44
-0.47,-2.75,6.97,25.0,5.75,-40.69,25.06,11.5,-22.94,0.16,-2.58,9.45,102790.27,23.15,2024-11-12 16:34:44
0.35,-3.08,8.34,24.56,6.5,-39.56,10.44,-9.63,2.62,0.22,-2.38,9.5,102790.05,23.15,2024-11-12 16:34:44
-0.17,-2.23,8.07,25.25,5.75,-40.69,19.19,13.0,-7.25,0.17,-2.24,9.54,102789.87,23.15,2024-11-12 16:34:44
-0.3,-2.77,8.75,24.56,5.37,-39.88,-3.44,13.88,-5.19,0.05,-2.12,9.57,102789.98,23.15,2024-11-12 16:34:44
-0.51,-2.95,9.66,25.69,5.06,-39.5,-13.25,-1.81,-5.0,-0.02,-2.21,9.55,102790.16,23.15,2024-11-12 16:34:44
-0.43,-4.55,10.7,26.5,5.69,-38.69,22.31,28.62,-24.19,-0.1,-2.18,9.56,102790.01,23.15,2024-11-12 16:34:44
-0.6,-1.97,11.76,27.87,5.25,-40.0,-18.87,-15.94,3.56,-0.13,-2.19,9.55,102790.69,23.15,2024-11-12 16:34:44
-1.85,-3.02,11.07,27.5,6.0,-38.75,16.37,6.31,-16.56,-0.14,-2.08,9.58,102790.41,23.15,2024-11-12 16:34:44
-1.06,-1.28,10.66,26.5,5.69,-38.5,-30.37,-40.88,-2.37,0.06,-2.2,9.55,102790.48,23.15,2024-11-12 16:34:44
-0.33,-2.76,8.6,26.06,7.5,-39.69,19.62,5.81,-39.88,0.22,-2.12,9.56,102790.44,23.15,2024-11-12 16:34:44
-0.38,-2.54,7.86,26.19,6.37,-38.75,4.19,1.94,-19.06,0.29,-2.01,9.59,102790.43,23.15,2024-11-12 16:34:45
0.08,-2.13,7.99,25.25,7.19,-37.69,10.5,2.81,-22.31,0.35,-1.93,9.6,102790.4,23.15,2024-11-12 16:34:45
-0.36,-2.46,8.21,25.25,7.5,-38.06,4.75,14.75,-15.25,0.27,-1.91,9.61,102790.01,23.15,2024-11-12 16:34:45
-0.69,-2.82,8.87,26.06,7.5,-39.69,-9.13,4.0,5.25,0.17,-1.9,9.61,102789.57,23.14,2024-11-12 16:34:45
-0.95,-2.83,10.46,26.06,7.5,-37.69,-30.44,-3.19,23.37,0.15,-2.16,9.56,102789.66,23.14,2024-11-12 16:34:45
-1.28,-3.3,10.42,25.0,8.19,-38.0,1.87,10.0,-0.25,0.09,-2.3,9.53,102789.99,23.14,2024-11-12 16:34:45
-0.23,-3.75,10.68,26.06,9.0,-37.25,3.06,1.81,5.31,0.06,-2.31,9.52,102790.02,23.14,2024-11-12 16:34:45
-1.47,-2.45,11.52,26.75,8.56,-36.06,2.25,-4.12,4.69,0.13,-2.32,9.52,102789.8,23.14,2024-11-12 16:34:45
0.08,-2.74,9.08,26.5,9.0,-36.06,-2.75,2.69,-4.87,0.1,-2.31,9.52,102789.48,23.14,2024-11-12 16:34:45
-0.96,-1.93,7.65,25.0,9.0,-37.25,8.5,3.12,-2.0,0.05,-2.29,9.53,102789.21,23.14,2024-11-12 16:34:45
-0.4,-3.36,7.91,25.0,8.56,-35.25,19.56,0.62,-19.37,0.09,-2.09,9.57,102788.73,23.14,2024-11-12 16:34:45
-0.18,-1.88,8.57,25.0,9.0,-35.69,5.19,8.69,-10.75,0.1,-2.02,9.59,102788.78,23.14,2024-11-12 16:34:45
-0.67,-2.35,8.77,25.0,9.0,-35.0,-2.12,2.69,-15.31,0.01,-1.96,9.6,102788.18,23.13,2024-11-12 16:34:45
-0.59,-2.78,11.01,24.69,9.0,-33.75,-10.81,9.75,-22.19,-0.06,-2.0,9.6,102788.43,23.13,2024-11-12 16:34:45
-0.38,-3.98,10.76,24.69,9.69,-34.19,-8.94,10.56,-15.06,-0.15,-2.11,9.57,102788.91,23.13,2024-11-12 16:34:45
-1.3,-2.88,10.32,25.06,10.75,-33.38,-9.63,-13.0,-5.75,-0.18,-2.21,9.55,102789.82,23.13,2024-11-12 16:34:46
-1.25,-3.65,10.24,25.37,10.38,-33.38,24.5,4.87,-29.75,-0.09,-2.06,9.58,102790.06,23.13,2024-11-12 16:34:46
-1.01,-1.64,10.63,24.69,10.88,-33.0,-3.62,-19.69,-18.62,0.06,-1.96,9.6,102789.13,23.12,2024-11-12 16:34:46
-0.32,-2.48,9.26,25.37,10.5,-33.0,4.44,4.94,-14.69,0.1,-1.95,9.6,102789.48,23.13,2024-11-12 16:34:46
-1.09,-1.83,9.03,24.0,10.38,-30.69,4.31,14.63,-17.75,0.06,-1.89,9.62,102789.84,23.13,2024-11-12 16:34:46
-0.83,-2.05,7.82,24.0,11.5,-30.69,4.25,2.19,-17.44,0.0,-1.82,9.63,102789.4,23.12,2024-11-12 16:34:46
-0.84,-2.25,8.48,23.56,11.19,-30.25,-0.88,8.31,-21.62,0.03,-1.85,9.62,102789.46,23.12,2024-11-12 16:34:46
-0.67,-2.12,10.11,23.56,11.25,-28.25,-16.31,-6.75,-1.25,0.02,-1.87,9.62,102789.66,23.12,2024-11-12 16:34:46
-1.24,-2.55,9.87,23.56,10.88,-30.25,-23.69,4.75,-5.69,0.0,-2.14,9.56,102789.22,23.12,2024-11-12 16:34:46
-1.04,-3.72,10.75,23.06,12.0,-28.69,-7.81,6.06,1.12,-0.05,-2.24,9.54,102788.92,23.12,2024-11-12 16:34:46
-1.6,-3.7,11.15,22.75,11.56,-28.69,7.19,-14.31,11.81,-0.04,-2.25,9.54,102788.86,23.12,2024-11-12 16:34:46
-0.6,-2.74,10.93,24.56,11.56,-29.06,9.44,9.13,-4.31,0.01,-2.1,9.57,102789.16,23.12,2024-11-12 16:34:46
0.23,-1.84,8.37,23.06,11.56,-28.0,0.37,11.06,-1.62,-0.08,-2.09,9.58,102788.56,23.12,2024-11-12 16:34:46
-0.79,-3.01,7.51,24.25,10.19,-29.19,4.25,1.56,2.37,-0.14,-2.07,9.58,102788.66,23.12,2024-11-12 16:34:46
-0.24,-2.26,9.02,24.25,9.75,-28.0,11.25,-9.25,-4.44,-0.01,-2.02,9.59,102788.65,23.12,2024-11-12 16:34:46
0.15,-2.25,7.99,24.56,10.88,-28.69,15.38,10.0,-3.94,-0.08,-1.81,9.63,102788.0,23.12,2024-11-12 16:34:46
-0.62,-1.41,8.52,23.5,10.19,-28.25,0.44,19.62,-14.25,-0.14,-1.82,9.63,102788.23,23.12,2024-11-12 16:34:47
-0.66,-2.45,9.89,24.25,9.75,-28.25,-13.88,-1.12,-13.81,-0.23,-1.86,9.62,102787.86,23.11,2024-11-12 16:34:47
-0.73,-3.23,11.02,23.87,9.75,-29.06,-1.06,9.63,-19.37,-0.25,-1.94,9.6,102787.98,23.11,2024-11-12 16:34:47
-0.14,-3.03,11.22,23.5,10.5,-27.19,3.75,-6.12,-19.25,-0.22,-1.98,9.6,102788.35,23.11,2024-11-12 16:34:47
-1.72,-3.1,10.91,24.19,10.88,-29.06,3.94,-11.0,-1.12,-0.17,-1.86,9.62,102788.27,23.11,2024-11-12 16:34:47
-0.24,-2.26,10.72,23.75,10.19,-29.06,-2.19,-21.25,-17.12,0.07,-1.9,9.61,102788.14,23.11,2024-11-12 16:34:47
-0.36,-2.11,8.64,22.0,10.19,-29.5,5.25,14.25,-6.0,0.0,-1.77,9.64,102787.64,23.11,2024-11-12 16:34:47
-1.06,-1.79,8.37,23.0,10.19,-29.5,4.06,9.5,-6.75,-0.05,-1.79,9.64,102787.46,23.11,2024-11-12 16:34:47
-0.7,-2.12,8.16,22.0,10.88,-28.0,6.87,0.5,-15.75,-0.1,-1.69,9.65,102787.28,23.11,2024-11-12 16:34:47
-0.58,-2.23,8.56,22.37,10.19,-28.25,4.19,2.5,-2.62,-0.07,-1.68,9.66,102787.65,23.11,2024-11-12 16:34:47
-1.18,-1.76,9.94,22.69,10.19,-29.5,-15.94,-5.5,7.25,-0.15,-1.77,9.64,102787.24,23.11,2024-11-12 16:34:47
-1.01,-2.57,10.46,22.0,9.75,-29.19,6.06,-10.38,-5.0,-0.07,-1.82,9.63,102787.37,23.1,2024-11-12 16:34:47
-0.86,-4.11,9.97,23.0,10.5,-29.06,0.44,-2.0,3.19,-0.07,-1.78,9.64,102786.74,23.1,2024-11-12 16:34:47
-0.58,-2.37,12.62,22.37,9.75,-29.87,0.94,-12.69,8.19,0.09,-1.76,9.64,102787.09,23.1,2024-11-12 16:34:47
-0.91,-2.54,10.35,21.56,10.19,-30.25,4.75,0.94,-13.06,0.06,-1.64,9.66,102787.29,23.1,2024-11-12 16:34:47
0.3,-2.07,7.88,23.75,10.88,-31.5,-6.0,3.19,-8.56,0.03,-1.7,9.65,102787.51,23.1,2024-11-12 16:34:47
0.16,-2.39,8.23,23.75,11.56,-30.69,16.87,-25.44,-18.31,0.24,-1.76,9.64,102787.41,23.1,2024-11-12 16:34:48
0.84,-1.71,9.31,22.69,10.5,-30.69,2.69,-16.5,-12.69,0.48,-1.62,9.65,102787.06,23.1,2024-11-12 16:34:48
-0.21,-1.95,7.81,22.0,12.0,-31.5,-0.88,5.62,-9.13,0.37,-1.79,9.63,102787.11,23.1,2024-11-12 16:34:48
0.11,-2.14,9.65,21.56,12.69,-31.5,1.81,12.19,-24.75,0.35,-1.71,9.64,102786.58,23.09,2024-11-12 16:34:48
-0.14,-2.66,9.66,22.37,12.0,-30.69,4.5,0.62,-16.69,0.32,-1.81,9.63,102786.5,23.09,2024-11-12 16:34:48
0.32,-3.68,10.15,22.37,13.06,-30.69,39.5,29.81,-33.88,0.14,-1.45,9.69,102786.37,23.09,2024-11-12 16:34:48
0.49,-2.6,12.01,21.56,13.06,-32.19,-29.69,-37.94,-1.87,0.29,-1.48,9.68,102786.1,23.09,2024-11-12 16:34:48
-0.82,-3.39,8.89,22.0,14.19,-32.19,15.69,-11.0,-25.75,0.34,-1.28,9.71,102786.35,23.09,2024-11-12 16:34:48
0.7,-1.36,11.03,22.0,14.19,-33.75,-16.75,-6.81,-33.0,0.68,-1.46,9.67,102786.04,23.09,2024-11-12 16:34:48
0.5,-1.98,9.09,19.75,14.19,-31.69,12.0,16.25,-24.12,0.56,-1.35,9.69,102786.25,23.09,2024-11-12 16:34:48
-0.27,-2.05,7.94,19.75,15.56,-32.56,-5.5,21.37,-11.94,0.37,-1.43,9.69,102785.9,23.09,2024-11-12 16:34:48
-0.39,-1.62,8.62,19.75,16.37,-31.0,-0.75,11.75,-30.0,0.31,-1.47,9.69,102785.48,23.09,2024-11-12 16:34:48
-0.26,-2.15,8.65,19.75,16.75,-31.69,-0.44,6.25,-14.38,0.19,-1.41,9.7,102785.71,23.09,2024-11-12 16:34:48
-0.62,-2.79,9.45,20.56,17.75,-31.69,-10.25,11.13,-9.31,0.09,-1.51,9.68,102786.06,23.09,2024-11-12 16:34:48
-0.7,-2.13,10.34,20.25,18.56,-31.37,-7.25,1.0,-4.19,0.07,-1.61,9.67,102786.19,23.09,2024-11-12 16:34:48
-0.58,-3.44,10.69,20.25,18.87,-30.19,-7.44,-3.5,0.81,0.06,-1.68,9.66,102785.91,23.09,2024-11-12 16:34:49
-0.77,-2.85,11.22,19.87,19.56,-31.37,-4.75,-13.88,10.75,0.13,-1.73,9.65,102786.18,23.09,2024-11-12 16:34:49
-0.44,-2.95,10.56,19.06,20.37,-31.75,18.31,12.69,-14.31,0.18,-1.69,9.65,102786.02,23.08,2024-11-12 16:34:49
0.52,-1.27,9.24,19.87,21.06,-32.19,-10.19,-8.06,8.44,0.18,-1.66,9.66,102786.48,23.09,2024-11-12 16:34:49
-0.23,-2.72,8.58,19.06,21.06,-31.06,14.19,8.94,-13.25,0.15,-1.68,9.65,102786.13,23.09,2024-11-12 16:34:49
0.15,-2.43,8.83,19.06,20.75,-32.69,3.12,5.75,-2.69,0.11,-1.55,9.68,102786.39,23.09,2024-11-12 16:34:49
-0.62,-1.37,8.32,19.19,21.06,-32.69,0.25,4.56,-0.62,0.01,-1.56,9.68,102786.28,23.09,2024-11-12 16:34:49
-0.43,-2.57,8.81,18.87,21.06,-31.75,-2.06,10.31,-14.5,-0.05,-1.53,9.68,102785.77,23.09,2024-11-12 16:34:49
-0.26,-1.66,10.79,20.0,22.56,-32.19,-14.31,-0.44,-11.88,-0.02,-1.69,9.65,102785.93,23.08,2024-11-12 16:34:49
-0.4,-4.28,9.84,18.87,23.25,-32.88,1.06,14.06,-10.63,-0.15,-1.73,9.65,102786.45,23.08,2024-11-12 16:34:49
-0.41,-3.29,10.57,17.75,24.0,-33.25,14.5,-2.0,-19.37,-0.15,-1.71,9.65,102786.07,23.08,2024-11-12 16:34:49
-0.76,-1.96,11.75,17.37,24.0,-32.88,-6.69,-22.62,1.62,-0.03,-1.56,9.68,102786.05,23.08,2024-11-12 16:34:49
-0.23,-1.7,10.72,16.69,24.0,-32.88,-22.19,-4.44,-15.69,0.19,-1.84,9.62,102785.55,23.08,2024-11-12 16:34:49
-0.21,-3.38,8.36,16.69,25.87,-33.69,-0.62,3.25,-9.13,0.16,-1.86,9.62,102785.3,23.08,2024-11-12 16:34:49
-0.37,-2.15,8.34,15.19,25.19,-33.69,7.0,1.31,-3.5,0.13,-1.83,9.63,102784.81,23.08,2024-11-12 16:34:49
-0.37,-2.01,8.39,14.19,26.25,-33.25,5.94,9.88,-15.06,0.09,-1.74,9.65,102784.6,23.08,2024-11-12 16:34:49
-0.46,-2.25,8.25,15.25,25.87,-33.69,3.25,8.69,-8.63,-0.05,-1.71,9.65,102784.82,23.07,2024-11-12 16:34:50
-1.15,-2.13,9.01,14.56,25.87,-34.5,-10.88,1.75,1.31,-0.11,-1.8,9.63,102784.78,23.07,2024-11-12 16:34:50
-0.68,-3.01,10.07,13.88,26.25,-35.69,-5.87,11.31,-8.06,-0.17,-1.87,9.62,102784.17,23.07,2024-11-12 16:34:50
-0.99,-3.48,10.07,14.25,27.0,-34.88,4.81,-5.0,5.69,-0.26,-1.87,9.62,102784.55,23.07,2024-11-12 16:34:50
-0.68,-3.96,11.23,13.06,26.69,-34.88,22.87,-9.0,9.31,-0.19,-1.72,9.65,102784.5,23.07,2024-11-12 16:34:50
-0.23,-1.63,11.97,12.38,27.0,-36.06,-3.31,-4.56,16.19,-0.14,-1.59,9.67,102784.46,23.07,2024-11-12 16:34:50
-0.2,-1.15,8.3,12.75,25.87,-36.75,1.87,-3.31,9.94,-0.26,-1.6,9.67,102784.29,23.07,2024-11-12 16:34:50
-0.17,-2.61,9.05,13.5,25.87,-36.75,9.06,10.13,-4.37,-0.26,-1.56,9.67,102784.48,23.07,2024-11-12 16:34:50
-0.29,-2.14,8.56,11.25,25.87,-36.25,8.63,-10.31,7.12,-0.23,-1.46,9.69,102784.45,23.07,2024-11-12 16:34:50
0.31,-2.55,8.22,12.38,24.87,-38.56,12.69,5.87,-16.0,-0.22,-1.33,9.71,102784.43,23.07,2024-11-12 16:34:50
-0.32,-1.31,9.47,11.0,24.87,-39.06,-9.81,-6.25,1.5,-0.2,-1.3,9.71,102784.52,23.07,2024-11-12 16:34:50
-0.28,-2.57,10.09,9.88,24.56,-40.19,-6.87,11.81,-19.62,-0.24,-1.45,9.69,102784.84,23.07,2024-11-12 16:34:50
-0.49,-3.02,9.97,10.19,24.56,-40.25,-1.81,8.5,-8.06,-0.36,-1.51,9.68,102784.66,23.06,2024-11-12 16:34:50
0.06,-1.98,11.13,10.19,24.56,-39.75,4.19,-12.13,-21.12,-0.3,-1.49,9.68,102784.55,23.06,2024-11-12 16:34:50
-0.53,-2.64,12.05,10.19,24.56,-39.5,15.31,-5.12,-32.5,-0.15,-1.37,9.7,102784.68,23.06,2024-11-12 16:34:50
-0.77,-2.15,8.87,6.56,23.75,-40.19,-3.25,-5.5,-20.37,-0.07,-1.37,9.7,102784.59,23.06,2024-11-12 16:34:51
-0.39,-1.95,8.69,6.06,23.56,-41.38,5.5,-0.5,-16.56,0.04,-1.37,9.7,102784.86,23.06,2024-11-12 16:34:51
-0.71,-1.44,8.18,5.69,23.19,-41.75,10.56,1.19,-9.44,-0.11,-1.47,9.69,102784.87,23.06,2024-11-12 16:34:51
-0.28,-1.36,8.6,5.69,21.69,-42.06,15.63,6.37,-26.37,-0.09,-1.35,9.71,102784.41,23.06,2024-11-12 16:34:51
-0.24,-2.02,9.06,4.19,20.37,-42.06,3.87,4.87,-13.88,-0.11,-1.26,9.72,102784.61,23.06,2024-11-12 16:34:51
-0.36,-2.06,9.58,4.56,19.69,-43.25,3.19,7.56,-7.12,-0.23,-1.46,9.69,102784.11,23.06,2024-11-12 16:34:51
-0.64,-2.29,9.98,6.0,20.0,-43.38,-4.12,11.5,-1.12,-0.31,-1.5,9.68,102784.2,23.06,2024-11-12 16:34:51
-0.78,-1.78,10.64,6.25,17.75,-43.06,-2.81,2.44,3.81,-0.44,-1.62,9.66,102784.23,23.06,2024-11-12 16:34:51
-1.38,-1.89,11.25,7.25,18.56,-44.19,11.25,-8.31,3.0,-0.47,-1.6,9.66,102783.42,23.06,2024-11-12 16:34:51
0.19,-2.06,12.75,6.56,18.19,-43.38,11.69,0.56,-20.69,-0.29,-1.5,9.68,102783.12,23.05,2024-11-12 16:34:51
-0.18,-0.62,7.71,4.37,17.19,-42.69,-23.75,3.19,13.38,-0.39,-1.59,9.66,102783.27,23.05,2024-11-12 16:34:51
-0.65,-1.68,9.05,7.56,17.5,-42.25,14.44,6.87,-24.69,-0.31,-1.69,9.65,102782.63,23.05,2024-11-12 16:34:51
0.16,-2.43,8.06,8.38,17.5,-43.38,10.31,-1.25,-4.5,-0.35,-1.51,9.68,102782.38,23.05,2024-11-12 16:34:51
0.1,-1.63,8.2,8.56,17.19,-42.69,14.13,18.25,-7.25,-0.43,-1.39,9.69,102782.54,23.05,2024-11-12 16:34:51
-0.45,-0.84,8.86,9.69,15.25,-43.06,-5.06,2.12,1.94,-0.52,-1.41,9.69,102782.95,23.05,2024-11-12 16:34:51
-0.93,-2.23,9.59,10.75,15.69,-43.06,3.94,23.75,-16.87,-0.69,-1.42,9.67,102782.32,23.05,2024-11-12 16:34:51
-0.65,-1.87,11.02,11.56,15.69,-43.06,-3.87,11.0,-11.5,-0.79,-1.43,9.66,102782.02,23.05,2024-11-12 16:34:52
-1.25,-2.04,10.46,12.56,14.88,-42.75,12.19,-6.31,-25.37,-0.82,-1.45,9.66,102782.09,23.05,2024-11-12 16:34:52
-1.65,-1.56,12.84,13.69,15.56,-42.25,6.12,-15.13,-18.94,-0.65,-1.32,9.69,102782.1,23.05,2024-11-12 16:34:52
-0.5,-0.66,11.54,12.5,14.88,-43.25,-12.63,-12.44,-13.44,-0.48,-1.4,9.69,102782.59,23.05,2024-11-12 16:34:52
-1.23,-1.16,8.65,12.88,15.06,-42.88,-0.13,-11.81,-13.19,-0.47,-1.41,9.69,102782.73,23.05,2024-11-12 16:34:52
0.23,-1.31,8.24,13.25,15.75,-43.25,5.31,-11.63,-28.0,-0.32,-1.43,9.69,102782.69,23.05,2024-11-12 16:34:52
0.84,-1.67,9.45,13.88,15.38,-43.88,-0.62,-11.69,-18.12,-0.14,-1.37,9.7,102782.59,23.05,2024-11-12 16:34:52
-0.52,-1.62,7.85,12.75,15.56,-43.19,-5.06,12.13,6.75,-0.26,-1.4,9.7,102782.91,23.05,2024-11-12 16:34:52
-1.04,-1.36,9.12,13.88,15.56,-42.75,2.37,12.88,0.31,-0.39,-1.4,9.69,102782.51,23.04,2024-11-12 16:34:52
-1.11,-1.28,10.13,15.38,14.75,-42.0,-20.5,-9.69,20.69,-0.45,-1.49,9.68,102782.91,23.04,2024-11-12 16:34:52
-1.74,-2.55,9.9,16.06,15.88,-42.75,5.25,12.13,-10.13,-0.47,-1.62,9.65,102782.68,23.04,2024-11-12 16:34:52
-1.12,-1.85,11.62,17.56,16.69,-43.19,6.62,-9.38,4.19,-0.4,-1.53,9.67,102782.66,23.04,2024-11-12 16:34:52
-0.44,-1.35,10.1,16.0,16.25,-42.0,9.19,2.81,-12.25,-0.34,-1.48,9.68,102782.96,23.04,2024-11-12 16:34:52
0.0,-1.34,9.19,16.69,15.5,-44.0,10.44,14.0,-17.5,-0.39,-1.41,9.69,102783.1,23.04,2024-11-12 16:34:52
-0.42,-0.86,9.72,17.5,15.38,-43.5,8.94,11.06,-17.87,-0.48,-1.31,9.7,102782.21,23.04,2024-11-12 16:34:52
-0.51,-1.63,9.44,18.19,14.38,-43.88,14.5,5.62,-16.44,-0.59,-1.12,9.72,102781.86,23.04,2024-11-12 16:34:52
-0.79,-1.03,7.97,19.25,15.38,-44.0,6.25,10.75,-16.25,-0.67,-1.11,9.71,102781.78,23.04,2024-11-12 16:34:53
-0.76,-1.46,8.99,19.69,14.69,-45.06,-0.37,7.69,-21.94,-0.72,-1.09,9.71,102781.62,23.03,2024-11-12 16:34:53
-0.87,-1.47,9.78,20.37,14.38,-44.38,-12.69,4.56,-20.75,-0.75,-1.21,9.7,102782.1,23.03,2024-11-12 16:34:53
-0.68,-1.89,10.84,20.37,15.25,-44.75,-7.25,-4.37,-20.56,-0.73,-1.29,9.69,102781.31,23.03,2024-11-12 16:34:53
-0.7,-1.34,10.99,19.87,16.5,-44.75,-9.0,-1.19,-19.25,-0.71,-1.38,9.68,102781.37,23.03,2024-11-12 16:34:53
-0.8,-3.09,10.85,19.87,16.06,-43.56,13.88,-5.31,-23.06,-0.65,-1.34,9.69,102780.91,23.03,2024-11-12 16:34:53
-0.35,-0.58,11.42,19.87,17.0,-45.56,-0.56,-17.69,-7.5,-0.46,-1.31,9.7,102781.21,23.03,2024-11-12 16:34:53
-0.92,-0.73,9.25,20.25,17.37,-45.19,8.31,7.87,-5.19,-0.49,-1.21,9.71,102781.46,23.03,2024-11-12 16:34:53
-1.21,-0.91,8.57,20.25,16.25,-46.75,7.06,7.37,-10.69,-0.56,-1.17,9.71,102781.63,23.03,2024-11-12 16:34:53
-0.59,-1.11,8.01,20.56,16.56,-46.75,11.88,1.31,-16.0,-0.62,-1.03,9.73,102781.46,23.03,2024-11-12 16:34:53
-0.33,-1.08,8.16,20.56,16.87,-47.56,1.81,1.87,1.12,-0.68,-0.9,9.74,102781.41,23.03,2024-11-12 16:34:53
-1.2,-0.96,9.32,22.06,16.25,-47.56,-0.31,8.0,-1.81,-0.77,-0.86,9.73,102781.19,23.03,2024-11-12 16:34:53
-1.63,-1.16,10.34,21.75,15.88,-47.19,-20.69,2.87,4.87,-0.8,-1.02,9.71,102780.95,23.03,2024-11-12 16:34:53
-1.4,-2.05,10.91,22.69,16.87,-47.56,-5.25,-6.06,6.25,-0.79,-1.1,9.71,102781.13,23.03,2024-11-12 16:34:53
-1.42,-2.34,11.42,22.25,17.56,-48.25,10.69,-6.0,11.88,-0.77,-1.05,9.71,102780.66,23.02,2024-11-12 16:34:53
-0.28,-0.77,12.81,23.5,17.19,-49.06,2.12,1.87,12.69,-0.69,-0.97,9.73,102780.7,23.02,2024-11-12 16:34:54
-1.06,-0.31,8.85,23.5,17.56,-49.88,-6.0,3.44,10.19,-0.8,-1.05,9.71,102780.4,23.02,2024-11-12 16:34:54
-0.73,-1.37,8.98,24.19,17.19,-49.88,11.13,-1.87,-8.44,-0.76,-0.98,9.72,102780.14,23.02,2024-11-12 16:34:54
-0.28,-1.45,9.06,23.06,17.56,-50.25,15.06,-6.56,1.75,-0.74,-0.83,9.74,102780.02,23.02,2024-11-12 16:34:54
-0.36,-0.48,8.76,23.5,16.19,-51.06,4.25,20.5,1.31,-0.85,-0.72,9.74,102780.07,23.02,2024-11-12 16:34:54
-1.11,0.08,8.87,23.75,16.56,-51.38,-9.0,4.62,5.56,-0.96,-0.75,9.73,102779.62,23.02,2024-11-12 16:34:54
-1.26,-0.95,9.6,24.5,15.88,-51.38,-21.44,-4.81,-8.44,-0.95,-0.94,9.71,102779.84,23.02,2024-11-12 16:34:54
-1.13,-1.83,9.62,24.87,17.25,-51.06,-13.25,4.94,-5.56,-0.98,-1.11,9.69,102779.57,23.02,2024-11-12 16:34:54
-0.47,-1.74,11.37,24.5,18.06,-51.0,-4.12,-6.87,-9.31,-0.9,-1.22,9.68,102779.02,23.02,2024-11-12 16:34:54
-1.79,-1.96,9.74,23.5,19.06,-52.06,13.88,-7.31,-6.44,-0.85,-1.08,9.7,102779.24,23.02,2024-11-12 16:34:54
-0.97,-1.12,11.04,23.5,19.0,-51.69,5.12,-24.31,-11.38,-0.5,-1.17,9.72,102779.59,23.02,2024-11-12 16:34:54
0.27,-0.9,9.73,20.5,18.69,-53.69,20.75,-4.44,-8.63,-0.44,-0.91,9.75,102779.35,23.01,2024-11-12 16:34:54
-0.47,-0.24,8.77,20.87,18.25,-52.88,8.75,4.75,-9.5,-0.4,-0.82,9.76,102779.86,23.02,2024-11-12 16:34:54
-0.2,-1.04,9.37,20.19,18.0,-54.75,11.13,-5.69,-16.19,-0.39,-0.65,9.77,102779.8,23.02,2024-11-12 16:34:54
